unique_id,age,Gender,Math_Score,Reading_Score,Writing_Score,Lunch
JKT-7580,15,Male,100,75,93,Standard
JKT-9395,15,Male,60,35,36,Standard
JKT-7627,18,Male,83,19,20,Standard
JKT-2643,15,Male,19,16,39,Standard
JKT-3452,17,Male,100,33,8,Free/Reduced
JKT-2975,18,Male,77,32,33,Standard
JKT-0398,16,Female,52,18,60,Standard
JKT-6320,15,Male,96,24,10,Free/Reduced
JKT-4438,17,Male,81,40,11,Free/Reduced
JKT-6491,15,Male,57,99,17,Standard
JKT-9556,17,Male,59,87,96,Standard
JKT-5495,17,Female,35,87,64,Standard
JKT-6201,16,Male,48,77,34,Free/Reduced
JKT-4506,17,Male,79,88,89,Standard
JKT-1126,16,Female,14,1,63,Standard
JKT-4579,17,Male,12,54,34,Free/Reduced
JKT-3720,18,Male,79,4,73,Free/Reduced
JKT-2001,15,Female,47,54,87,Standard
JKT-5453,15,Female,10,14,75,Standard
JKT-8577,18,Female,63,40,97,Standard
JKT-4033,18,Male,49,33,99,Free/Reduced
JKT-9467,16,Female,39,71,99,Free/Reduced
JKT-7799,18,Male,67,28,57,Free/Reduced
JKT-8167,17,Female,91,27,10,Standard
JKT-0073,18,Male,59,96,76,Standard
JKT-7671,18,Female,98,85,5,Standard
JKT-7057,17,Female,76,39,8,Standard
JKT-5694,17,Male,44,16,65,Free/Reduced
JKT-9782,15,Female,71,58,20,Free/Reduced
JKT-3514,15,Male,55,98,85,Standard
JKT-7853,18,Female,55,66,52,Free/Reduced
JKT-9597,16,Female,57,6,7,Free/Reduced
JKT-5439,18,Male,69,69,33,Standard
JKT-2206,18,Male,54,0,5,Free/Reduced
JKT-7554,18,Male,98,99,42,Free/Reduced
JKT-0249,16,Female,60,1,100,Free/Reduced
JKT-0671,15,Female,20,83,72,Free/Reduced
JKT-8833,15,Male,97,37,2,Standard
JKT-1055,18,Male,72,94,100,Free/Reduced
JKT-0995,15,Female,94,94,68,Free/Reduced
JKT-6107,17,Male,35,45,1,Standard
JKT-8033,18,Female,17,55,86,Standard
JKT-3113,17,Female,90,87,39,Standard
JKT-4754,16,Female,45,30,97,Free/Reduced
JKT-1498,17,Female,87,47,90,Free/Reduced
JKT-1224,16,Female,84,47,95,Standard
JKT-9347,16,Female,88,24,1,Standard
JKT-7754,15,Female,81,13,65,Free/Reduced
JKT-4079,18,Female,8,5,91,Free/Reduced
JKT-0985,16,Female,69,11,63,Free/Reduced
JKT-0399,18,Male,86,48,45,Free/Reduced
JKT-8465,17,Female,8,80,38,Free/Reduced
JKT-9951,17,Male,100,40,73,Standard
JKT-7091,15,Male,5,65,74,Standard
JKT-5323,18,Male,74,52,50,Standard
JKT-0713,17,Female,0,87,28,Standard
JKT-7892,18,Male,35,9,90,Standard
JKT-3440,16,Female,80,64,70,Free/Reduced
JKT-3347,16,Male,2,40,34,Standard
JKT-6243,15,Female,55,100,62,Free/Reduced
JKT-4792,16,Female,38,8,15,Free/Reduced
JKT-7887,16,Male,21,56,31,Standard
JKT-6488,16,Female,20,2,58,Free/Reduced
JKT-7990,15,Female,68,62,68,Free/Reduced
JKT-2376,17,Female,77,35,39,Free/Reduced
JKT-0875,16,Male,84,17,30,Free/Reduced
JKT-0586,17,Male,56,100,95,Free/Reduced
JKT-1856,18,Male,35,94,1,Free/Reduced
JKT-1106,15,Female,17,65,95,Standard
JKT-1737,15,Female,83,31,86,Free/Reduced
JKT-6776,15,Male,51,17,28,Standard
JKT-8370,16,Male,49,83,94,Free/Reduced
JKT-7536,17,Male,18,35,49,Free/Reduced
JKT-4176,16,Female,2,23,75,Standard
JKT-9525,15,Male,93,42,90,Standard
JKT-8572,18,Male,82,57,77,Standard
JKT-5676,18,Male,67,42,74,Standard
JKT-3580,17,Female,71,34,64,Standard
JKT-5527,16,Male,52,10,23,Standard
JKT-9430,17,Male,54,51,82,Free/Reduced
JKT-8747,16,Female,45,85,87,Standard
JKT-1148,16,Male,38,93,27,Standard
JKT-4632,15,Female,84,45,26,Standard
JKT-2408,18,Female,80,3,86,Free/Reduced
JKT-1726,18,Female,86,53,40,Standard
JKT-4113,16,Male,89,48,79,Standard
JKT-8371,18,Female,7,23,89,Free/Reduced
JKT-0096,15,Female,68,76,55,Free/Reduced
JKT-3003,16,Male,2,57,23,Standard
JKT-5170,18,Female,88,46,35,Free/Reduced
JKT-8819,16,Female,56,70,92,Free/Reduced
JKT-9971,16,Female,91,28,95,Free/Reduced
JKT-6669,15,Female,100,9,41,Standard
JKT-4561,18,Female,18,58,29,Free/Reduced
JKT-6030,17,Male,77,31,89,Free/Reduced
JKT-8270,17,Male,27,59,20,Free/Reduced
JKT-7747,17,Female,57,25,34,Free/Reduced
JKT-1516,17,Male,84,26,74,Standard
JKT-8887,17,Male,42,90,49,Standard
JKT-0599,16,Male,79,61,48,Standard
JKT-9041,17,Male,61,56,20,Standard
JKT-5103,15,Male,59,67,58,Free/Reduced
JKT-4417,15,Female,0,40,23,Free/Reduced
JKT-1230,18,Female,13,47,44,Free/Reduced
JKT-5482,18,Male,89,12,75,Standard
JKT-7341,16,Male,8,47,75,Standard
JKT-9789,15,Female,81,97,47,Free/Reduced
JKT-5984,17,Female,11,21,21,Free/Reduced
JKT-8059,16,Female,29,79,84,Standard
JKT-4728,18,Female,63,9,28,Free/Reduced
JKT-6483,18,Male,33,46,26,Free/Reduced
JKT-8486,16,Female,53,84,99,Standard
JKT-4930,18,Female,15,15,54,Standard
JKT-1662,17,Female,61,73,85,Free/Reduced
JKT-2442,18,Male,95,62,0,Standard
JKT-8330,16,Male,21,54,95,Standard
JKT-0213,16,Male,67,21,13,Standard
JKT-9555,17,Male,98,24,2,Standard
JKT-4089,16,Female,25,60,32,Free/Reduced
JKT-3973,16,Male,36,49,14,Free/Reduced
JKT-3092,18,Female,85,50,31,Standard
JKT-0468,18,Female,91,29,73,Standard
JKT-6712,17,Female,73,30,60,Standard
JKT-1427,18,Female,93,69,60,Free/Reduced
JKT-9122,15,Male,26,46,97,Standard
JKT-2855,15,Male,46,13,30,Standard
JKT-2017,16,Male,45,15,93,Standard
JKT-8401,16,Female,64,27,79,Standard
JKT-8817,15,Female,62,43,33,Standard
JKT-0892,15,Female,78,76,91,Free/Reduced
JKT-0535,18,Male,49,84,66,Standard
JKT-8369,17,Female,63,100,59,Free/Reduced
JKT-7030,17,Female,95,43,21,Standard
JKT-7191,18,Female,97,36,53,Free/Reduced
JKT-4706,17,Male,80,69,54,Standard
JKT-3954,18,Male,47,60,46,Free/Reduced
JKT-5646,16,Male,29,25,94,Standard
JKT-4318,17,Female,17,18,29,Standard
JKT-4899,15,Female,80,28,86,Standard
JKT-9705,15,Male,68,23,31,Free/Reduced
JKT-4419,16,Female,72,92,80,Standard
JKT-2096,16,Male,75,90,2,Standard
JKT-8304,17,Male,20,73,90,Standard
JKT-3128,15,Male,90,8,45,Free/Reduced
JKT-3108,18,Female,73,55,22,Standard
JKT-0952,18,Male,4,42,25,Free/Reduced
JKT-6548,17,Female,20,53,73,Standard
JKT-5076,18,Male,56,100,61,Free/Reduced
JKT-4516,18,Female,24,58,32,Free/Reduced
JKT-4502,16,Male,12,28,0,Free/Reduced
JKT-7730,15,Male,29,69,29,Standard
JKT-9526,18,Female,45,4,59,Standard
JKT-4321,18,Female,46,55,58,Free/Reduced
JKT-6180,18,Male,1,21,33,Standard
JKT-6391,17,Female,75,51,22,Free/Reduced
JKT-4714,16,Female,97,94,95,Free/Reduced
JKT-2423,18,Female,97,96,45,Free/Reduced
JKT-7733,18,Male,7,88,75,Standard
JKT-0999,17,Male,85,64,92,Free/Reduced
JKT-3130,17,Male,90,21,50,Standard
JKT-7260,17,Male,79,44,6,Standard
JKT-3354,16,Female,65,38,21,Free/Reduced
JKT-3216,15,Female,79,44,69,Free/Reduced
JKT-7338,15,Female,39,21,54,Free/Reduced
JKT-4057,16,Female,60,14,5,Standard
JKT-1521,15,Male,84,21,91,Free/Reduced
JKT-2456,15,Female,10,70,99,Standard
JKT-7190,17,Female,28,28,66,Free/Reduced
JKT-7130,15,Female,41,37,86,Standard
JKT-7787,18,Female,49,100,55,Free/Reduced
JKT-3866,16,Female,85,16,53,Free/Reduced
JKT-7252,17,Female,24,30,39,Standard
JKT-6241,15,Male,52,91,41,Standard
JKT-0880,16,Male,100,20,39,Free/Reduced
JKT-9068,15,Male,27,3,64,Standard
JKT-9457,17,Male,13,40,9,Free/Reduced
JKT-7179,15,Male,80,8,98,Free/Reduced
JKT-1312,17,Female,32,30,45,Free/Reduced
JKT-5274,16,Male,33,73,63,Free/Reduced
JKT-8484,15,Female,10,89,14,Free/Reduced
JKT-3796,17,Male,32,60,70,Free/Reduced
JKT-7242,18,Male,63,71,1,Free/Reduced
JKT-9943,18,Female,62,81,3,Free/Reduced
JKT-5033,18,Female,22,16,1,Standard
JKT-4974,17,Male,45,40,91,Free/Reduced
JKT-3485,15,Female,41,40,22,Free/Reduced
JKT-5819,16,Male,32,85,68,Free/Reduced
JKT-9739,17,Female,77,51,87,Standard
JKT-8301,17,Male,50,28,2,Free/Reduced
JKT-2947,18,Female,7,95,79,Free/Reduced
JKT-3976,15,Male,57,44,56,Standard
JKT-1221,18,Female,48,73,67,Standard
JKT-7639,16,Male,74,19,71,Standard
JKT-0496,18,Female,83,41,35,Free/Reduced
JKT-0969,17,Female,22,80,71,Free/Reduced
JKT-3716,16,Male,51,86,32,Free/Reduced
JKT-9284,16,Male,11,44,78,Free/Reduced
JKT-5843,16,Female,82,28,85,Free/Reduced
JKT-9477,16,Female,90,68,86,Free/Reduced
JKT-1210,18,Male,98,92,79,Free/Reduced
JKT-0764,16,Male,20,13,87,Free/Reduced
JKT-3339,16,Male,11,83,83,Standard
JKT-5080,18,Female,34,52,36,Free/Reduced
JKT-0328,18,Male,5,19,48,Standard
JKT-2891,18,Female,49,87,81,Standard
JKT-4785,16,Female,29,35,16,Free/Reduced
JKT-4940,17,Female,47,60,50,Free/Reduced
JKT-5482,16,Male,25,43,35,Standard
JKT-8283,18,Female,22,95,48,Standard
JKT-1788,16,Female,74,64,94,Free/Reduced
JKT-2821,16,Male,59,32,53,Free/Reduced
JKT-4445,17,Male,72,4,50,Standard
JKT-2409,17,Female,11,64,55,Standard
JKT-7757,18,Female,31,55,35,Free/Reduced
JKT-8144,18,Female,33,48,78,Free/Reduced
JKT-4025,18,Female,73,92,28,Free/Reduced
JKT-6958,15,Female,60,51,51,Standard
JKT-4276,15,Female,97,83,97,Standard
JKT-5007,15,Male,26,47,32,Free/Reduced
JKT-4531,17,Female,100,15,26,Standard
JKT-0387,16,Female,56,23,84,Standard
JKT-1033,17,Male,26,88,45,Standard
JKT-5793,16,Male,8,20,57,Standard
JKT-0020,16,Male,25,100,100,Standard
JKT-6100,16,Male,28,56,93,Standard
JKT-9392,15,Male,75,73,63,Free/Reduced
JKT-2611,15,Male,42,77,24,Free/Reduced
JKT-2982,18,Male,68,65,67,Free/Reduced
JKT-1087,15,Male,53,21,14,Free/Reduced
JKT-5254,15,Female,73,83,43,Free/Reduced
JKT-0734,15,Female,44,97,99,Free/Reduced
JKT-8067,16,Female,84,50,41,Free/Reduced
JKT-8505,16,Male,46,39,43,Standard
JKT-7480,17,Male,73,41,42,Standard
JKT-6471,16,Female,84,83,22,Free/Reduced
JKT-5535,17,Female,22,89,70,Standard
JKT-1667,18,Male,52,4,19,Free/Reduced
JKT-7399,17,Female,65,95,58,Standard
JKT-2632,18,Female,20,30,14,Free/Reduced
JKT-3463,15,Female,18,29,62,Standard
JKT-0757,15,Female,48,38,62,Free/Reduced
JKT-8975,18,Male,40,71,18,Standard
JKT-6113,17,Female,58,21,32,Standard
JKT-4253,17,Male,54,35,34,Free/Reduced
JKT-8401,15,Male,93,12,55,Free/Reduced
JKT-6039,17,Female,34,15,13,Free/Reduced
JKT-0584,16,Male,78,5,7,Standard
JKT-6095,17,Female,62,27,56,Standard
JKT-2908,16,Female,19,15,99,Free/Reduced
JKT-7498,16,Male,68,16,98,Free/Reduced
JKT-9605,16,Female,30,17,22,Standard
JKT-2300,15,Male,89,45,86,Free/Reduced
JKT-7188,17,Male,48,74,62,Free/Reduced
JKT-5562,16,Male,29,35,9,Standard
JKT-5704,17,Female,61,70,26,Standard
JKT-5709,18,Male,46,9,93,Standard
JKT-3309,17,Female,17,2,77,Free/Reduced
JKT-4998,15,Female,2,35,2,Standard
JKT-9254,16,Male,4,93,39,Standard
JKT-5276,18,Female,1,11,71,Standard
JKT-9766,16,Female,8,64,2,Standard
JKT-0556,16,Female,53,42,74,Free/Reduced
JKT-4058,16,Male,64,6,12,Standard
JKT-5845,16,Male,38,66,19,Free/Reduced
JKT-4698,16,Male,24,50,46,Free/Reduced
JKT-8659,17,Female,66,9,94,Standard
JKT-7423,18,Female,2,58,3,Standard
JKT-2995,16,Male,5,94,83,Free/Reduced
JKT-7154,18,Female,20,32,22,Free/Reduced
JKT-9767,18,Male,18,100,87,Free/Reduced
JKT-2643,18,Female,6,12,49,Free/Reduced
JKT-7310,15,Male,7,63,21,Free/Reduced
JKT-4626,18,Male,79,90,90,Free/Reduced
JKT-6847,17,Female,89,33,65,Free/Reduced
JKT-7711,15,Female,12,54,13,Standard
JKT-6083,18,Female,37,89,11,Free/Reduced
JKT-8646,15,Female,37,47,72,Standard
JKT-8116,17,Male,100,15,100,Standard
JKT-8679,18,Female,74,10,7,Standard
JKT-9019,15,Female,32,42,65,Standard
JKT-2129,16,Male,40,95,77,Free/Reduced
JKT-3507,15,Female,45,6,57,Free/Reduced
JKT-1322,18,Female,41,79,16,Standard
JKT-6100,16,Male,98,47,37,Free/Reduced
JKT-1081,18,Female,20,66,85,Free/Reduced
JKT-7531,16,Female,29,72,18,Free/Reduced
JKT-5911,17,Male,54,88,10,Free/Reduced
JKT-6720,15,Male,43,9,19,Free/Reduced
JKT-2942,15,Male,79,100,23,Free/Reduced
JKT-1085,18,Male,41,10,63,Free/Reduced
JKT-4476,16,Male,48,36,97,Standard
JKT-8062,16,Female,6,79,7,Standard
JKT-4899,15,Female,100,77,52,Free/Reduced
JKT-0705,17,Female,54,80,20,Standard
JKT-6205,15,Male,36,99,100,Standard
JKT-9907,15,Male,47,74,88,Free/Reduced
JKT-6315,15,Male,93,3,41,Standard
JKT-5722,18,Male,50,75,34,Free/Reduced
JKT-9157,15,Female,64,20,66,Standard
JKT-6407,17,Female,25,25,57,Standard
JKT-3118,15,Female,66,45,32,Standard
JKT-0874,17,Male,83,78,58,Standard
JKT-9353,16,Female,71,24,42,Standard
JKT-2875,18,Male,75,32,50,Standard
JKT-7547,17,Female,37,97,43,Free/Reduced
JKT-2904,18,Female,73,66,55,Standard
JKT-9522,18,Female,9,31,35,Standard
JKT-7707,16,Male,27,31,30,Free/Reduced
JKT-6196,18,Male,80,80,19,Standard
JKT-3919,15,Female,28,73,33,Free/Reduced
JKT-2954,18,Female,7,51,29,Free/Reduced
JKT-9610,18,Male,74,30,66,Free/Reduced
JKT-4062,17,Female,95,9,59,Free/Reduced
JKT-3598,18,Female,35,32,46,Free/Reduced
JKT-9816,18,Female,89,99,11,Free/Reduced
JKT-3101,18,Male,19,63,3,Free/Reduced
JKT-4345,17,Male,41,25,65,Standard
JKT-5804,18,Female,67,51,15,Free/Reduced
JKT-5821,15,Male,39,76,48,Free/Reduced
JKT-1231,16,Male,50,0,75,Standard
JKT-7678,15,Female,39,41,46,Standard
JKT-7036,17,Male,15,58,95,Standard
JKT-0226,17,Female,49,68,76,Standard
JKT-2160,16,Male,77,8,23,Free/Reduced
JKT-7044,17,Female,57,31,86,Standard
JKT-7860,16,Male,23,20,85,Free/Reduced
JKT-1667,16,Female,77,42,9,Standard
JKT-1664,15,Female,26,41,53,Standard
JKT-1047,15,Male,38,100,29,Standard
JKT-6539,18,Male,87,100,91,Free/Reduced
JKT-3722,17,Male,67,6,80,Standard
JKT-4411,15,Female,74,100,0,Free/Reduced
JKT-7912,17,Female,1,40,35,Free/Reduced
JKT-4591,15,Female,67,57,63,Standard
JKT-8454,16,Male,21,3,57,Free/Reduced
JKT-6825,18,Male,47,99,83,Free/Reduced
JKT-1724,15,Female,20,15,21,Standard
JKT-1968,16,Male,63,42,4,Free/Reduced
JKT-7601,16,Female,79,82,100,Standard
JKT-3378,15,Female,35,84,61,Free/Reduced
JKT-7208,17,Female,27,93,61,Free/Reduced
JKT-2687,18,Female,57,12,69,Free/Reduced
JKT-5317,15,Male,58,100,44,Standard
JKT-9333,18,Female,68,66,2,Standard
JKT-0645,17,Male,89,99,26,Standard
JKT-1142,18,Female,14,29,25,Standard
JKT-1404,18,Female,20,34,25,Standard
JKT-7302,15,Male,13,88,32,Standard
JKT-0439,17,Male,34,30,30,Standard
JKT-5401,18,Male,46,19,51,Free/Reduced
JKT-3703,16,Female,59,55,26,Free/Reduced
JKT-4926,18,Male,88,69,33,Free/Reduced
JKT-7933,17,Female,7,48,1,Standard
JKT-0359,18,Male,35,84,23,Free/Reduced
JKT-6585,18,Male,12,30,6,Free/Reduced
JKT-1257,18,Female,93,33,7,Free/Reduced
JKT-0128,16,Female,83,29,74,Free/Reduced
JKT-9573,15,Female,29,48,7,Standard
JKT-8883,17,Female,31,37,93,Standard
JKT-7333,17,Female,93,60,9,Free/Reduced
JKT-8592,17,Female,66,34,26,Free/Reduced
JKT-3441,18,Male,86,96,18,Standard
JKT-9769,15,Female,77,76,47,Free/Reduced
JKT-6201,17,Male,26,70,37,Standard
JKT-7916,17,Female,53,91,8,Standard
JKT-2272,16,Male,33,64,82,Free/Reduced
JKT-3555,15,Female,51,78,81,Free/Reduced
JKT-2881,16,Male,61,88,36,Standard
JKT-4597,16,Female,11,88,55,Free/Reduced
JKT-2934,16,Male,47,46,56,Standard
JKT-5761,18,Male,97,46,70,Standard
JKT-5865,18,Male,10,96,18,Free/Reduced
JKT-7990,18,Male,10,91,76,Standard
JKT-8391,16,Male,62,73,73,Standard
JKT-0528,17,Male,37,8,27,Standard
JKT-3234,16,Male,50,86,42,Free/Reduced
JKT-7681,17,Female,14,62,51,Free/Reduced
JKT-8907,16,Female,66,84,1,Free/Reduced
JKT-7162,17,Female,69,34,50,Standard
JKT-2582,15,Male,8,54,17,Standard
JKT-7831,15,Male,15,73,75,Free/Reduced
JKT-6736,16,Male,20,4,88,Standard
JKT-1687,18,Male,53,39,67,Standard
JKT-0982,15,Female,18,32,57,Free/Reduced
JKT-5346,18,Female,86,96,35,Standard
JKT-2982,15,Male,41,93,82,Free/Reduced
JKT-5824,16,Male,32,72,92,Standard
JKT-0048,17,Female,65,38,44,Free/Reduced
JKT-0902,15,Male,5,2,32,Standard
JKT-5523,17,Female,12,38,42,Standard
JKT-6512,18,Male,86,81,23,Free/Reduced
JKT-1461,17,Male,1,98,15,Standard
JKT-6331,16,Female,66,35,17,Standard
JKT-3922,17,Male,24,96,99,Free/Reduced
JKT-5875,18,Female,22,46,87,Standard
JKT-3005,15,Male,5,74,42,Free/Reduced
JKT-9296,16,Female,1,92,34,Free/Reduced
JKT-9459,17,Male,6,50,73,Free/Reduced
JKT-4738,18,Female,82,54,17,Standard
JKT-4574,18,Female,73,4,36,Standard
JKT-6342,16,Male,90,63,35,Free/Reduced
JKT-2500,15,Female,87,40,29,Standard
JKT-8114,16,Male,11,7,58,Free/Reduced
JKT-9355,15,Male,15,92,26,Free/Reduced
JKT-4577,17,Male,1,60,77,Free/Reduced
JKT-8324,15,Male,67,17,64,Free/Reduced
JKT-8551,18,Male,43,16,44,Standard
JKT-6809,17,Female,16,47,19,Free/Reduced
JKT-4905,18,Male,91,16,52,Standard
JKT-7338,18,Female,8,88,23,Standard
JKT-6535,15,Male,54,7,20,Standard
JKT-9288,17,Female,54,59,81,Standard
JKT-7702,18,Female,85,100,97,Standard
JKT-4592,18,Female,61,18,30,Standard
JKT-9238,16,Female,2,73,93,Standard
JKT-0575,15,Female,5,54,94,Standard
JKT-7178,17,Female,37,87,9,Standard
JKT-9001,17,Female,85,24,91,Standard
JKT-5558,16,Female,18,83,42,Standard
JKT-8715,15,Female,23,93,36,Standard
JKT-9044,15,Female,26,96,54,Standard
JKT-8082,15,Male,28,74,14,Standard
JKT-9866,17,Female,47,89,97,Free/Reduced
JKT-2522,16,Female,4,5,59,Free/Reduced
JKT-1905,18,Male,97,84,7,Free/Reduced
JKT-1409,15,Male,64,29,44,Standard
JKT-5334,17,Male,13,17,63,Free/Reduced
JKT-8355,18,Female,6,88,77,Free/Reduced
JKT-3485,16,Male,92,96,99,Standard
JKT-8468,15,Female,76,45,22,Free/Reduced
JKT-2874,16,Female,31,48,92,Standard
JKT-7580,16,Female,96,28,94,Free/Reduced
JKT-5858,16,Female,21,34,26,Free/Reduced
JKT-1223,15,Male,25,14,5,Free/Reduced
JKT-7622,15,Female,39,8,54,Free/Reduced
JKT-4592,16,Female,83,16,31,Standard
JKT-5702,17,Female,24,10,80,Free/Reduced
JKT-9035,18,Female,85,48,23,Free/Reduced
JKT-6236,15,Male,13,65,98,Free/Reduced
JKT-8198,17,Female,79,12,72,Free/Reduced
JKT-2118,15,Male,25,79,77,Free/Reduced
JKT-7077,15,Female,54,34,61,Standard
JKT-6251,16,Female,98,87,24,Free/Reduced
JKT-2409,16,Male,84,99,11,Free/Reduced
JKT-5962,18,Male,98,5,20,Free/Reduced
JKT-7904,17,Female,33,64,44,Free/Reduced
JKT-0370,17,Male,79,47,58,Standard
JKT-2138,16,Female,6,92,5,Standard
JKT-5468,15,Female,3,0,8,Standard
JKT-4176,16,Male,63,70,54,Standard
JKT-4576,16,Male,64,85,82,Free/Reduced
JKT-1472,18,Female,15,8,77,Free/Reduced
JKT-3007,15,Male,93,20,58,Standard
JKT-7243,17,Female,56,72,53,Free/Reduced
JKT-3770,18,Male,36,0,54,Free/Reduced
JKT-3760,17,Male,56,42,7,Standard
JKT-4629,16,Male,93,98,83,Standard
JKT-7715,18,Male,38,64,10,Standard
JKT-8339,17,Female,42,1,5,Free/Reduced
JKT-3539,16,Male,0,2,27,Standard
JKT-4030,16,Female,21,100,16,Standard
JKT-3071,16,Male,1,46,66,Standard
JKT-2647,17,Female,78,36,2,Free/Reduced
JKT-9155,15,Female,89,0,58,Free/Reduced
JKT-5373,16,Male,99,98,98,Standard
JKT-0090,16,Female,52,67,97,Standard
JKT-9734,16,Male,54,20,85,Standard
JKT-6556,17,Female,73,41,45,Standard
JKT-3090,18,Female,36,53,42,Free/Reduced
JKT-4828,17,Female,93,81,47,Free/Reduced
JKT-9879,18,Male,51,18,74,Free/Reduced
JKT-7947,16,Male,46,15,75,Standard
JKT-0437,15,Female,98,68,33,Standard
JKT-2397,18,Male,70,85,61,Free/Reduced
JKT-5915,16,Male,36,36,73,Free/Reduced
JKT-3659,18,Female,55,91,75,Standard
JKT-8599,18,Male,47,36,21,Standard
JKT-5055,16,Female,68,84,56,Standard
JKT-5218,15,Female,93,50,94,Free/Reduced
JKT-8894,17,Male,84,89,88,Free/Reduced
JKT-3088,15,Male,28,22,71,Free/Reduced
JKT-0828,15,Male,25,37,45,Standard
JKT-6182,17,Female,65,2,44,Standard
JKT-5664,18,Male,7,74,21,Free/Reduced
JKT-4701,17,Male,72,50,35,Standard
JKT-8980,18,Female,39,5,87,Standard
JKT-4369,15,Female,84,31,92,Free/Reduced
JKT-9535,15,Male,67,57,13,Free/Reduced
JKT-4059,18,Male,32,33,12,Standard
JKT-5169,18,Male,18,14,91,Standard
JKT-2276,15,Male,93,31,48,Free/Reduced
JKT-9671,18,Female,3,12,9,Free/Reduced
JKT-7592,16,Female,55,66,55,Free/Reduced
JKT-7553,15,Male,95,78,15,Free/Reduced
JKT-7907,18,Female,35,46,41,Free/Reduced
JKT-6062,16,Female,32,83,90,Free/Reduced
JKT-8069,16,Female,25,76,2,Free/Reduced
JKT-6398,16,Male,81,90,63,Free/Reduced
JKT-0901,17,Female,51,26,85,Free/Reduced
JKT-9436,18,Male,0,40,54,Standard
JKT-1904,15,Female,52,12,87,Standard
JKT-5829,17,Male,78,67,78,Free/Reduced
JKT-1724,18,Male,87,10,84,Free/Reduced
JKT-4789,17,Female,40,12,49,Free/Reduced
JKT-1209,18,Male,28,68,92,Standard
JKT-8582,16,Male,20,96,22,Standard
JKT-8405,17,Female,14,95,84,Standard
JKT-7948,16,Female,91,75,36,Standard
JKT-9609,15,Male,64,65,36,Standard
JKT-4753,16,Male,40,71,76,Standard
JKT-3160,18,Female,7,19,70,Standard
JKT-9252,18,Male,87,46,70,Free/Reduced
JKT-9596,17,Female,33,68,25,Standard
JKT-5688,18,Male,46,20,91,Free/Reduced
JKT-5407,17,Female,18,67,77,Standard
JKT-8120,15,Female,2,37,98,Standard
JKT-8578,15,Female,71,15,94,Standard
JKT-5631,17,Male,38,76,9,Standard
JKT-4556,16,Female,24,3,8,Free/Reduced
JKT-1737,18,Female,34,11,96,Standard
JKT-1263,18,Female,81,55,100,Standard
JKT-0759,16,Male,48,60,41,Standard
JKT-7144,18,Male,84,14,99,Free/Reduced
JKT-5235,17,Female,31,8,59,Free/Reduced
JKT-1751,18,Female,68,5,37,Free/Reduced
JKT-7247,18,Male,92,39,53,Standard
JKT-3054,17,Female,87,68,33,Free/Reduced
JKT-8787,17,Female,48,68,81,Standard
JKT-6423,16,Female,94,67,98,Free/Reduced
JKT-2515,17,Female,69,49,3,Standard
JKT-0036,17,Female,1,56,65,Free/Reduced
JKT-3704,15,Male,55,98,80,Free/Reduced
JKT-9206,18,Female,69,57,64,Standard
JKT-9065,17,Male,89,4,25,Standard
JKT-5649,15,Male,88,68,91,Free/Reduced
JKT-6018,17,Female,32,96,12,Standard
JKT-1811,18,Female,34,18,87,Free/Reduced
JKT-0756,18,Male,94,31,23,Standard
JKT-1298,17,Male,5,51,20,Standard
JKT-7529,17,Female,92,14,100,Free/Reduced
JKT-7403,17,Female,77,78,56,Free/Reduced
JKT-0377,16,Male,31,93,10,Free/Reduced
JKT-5936,15,Female,11,34,48,Standard
JKT-7892,17,Female,52,88,63,Free/Reduced
JKT-7308,16,Male,89,90,87,Standard
JKT-7277,17,Male,31,30,46,Free/Reduced
JKT-1172,16,Female,68,23,52,Standard
JKT-6435,18,Male,48,85,80,Standard
JKT-0665,15,Male,52,11,37,Standard
JKT-7705,16,Male,11,20,70,Standard
JKT-2904,15,Male,42,48,23,Standard
JKT-6709,16,Male,74,60,90,Standard
JKT-1873,16,Male,80,84,18,Standard
JKT-0832,16,Female,89,29,53,Standard
JKT-3522,17,Female,28,23,43,Free/Reduced
JKT-5468,17,Female,50,94,31,Free/Reduced
JKT-1907,17,Female,47,2,69,Free/Reduced
JKT-1626,16,Female,73,82,88,Standard
JKT-9832,16,Male,84,62,61,Standard
JKT-8747,18,Male,61,32,17,Standard
JKT-3957,17,Male,0,72,85,Standard
JKT-4401,17,Female,24,79,59,Free/Reduced
JKT-3721,18,Female,36,35,47,Standard
JKT-4482,17,Female,4,61,28,Standard
JKT-3584,15,Female,5,41,24,Free/Reduced
JKT-4020,16,Male,44,60,15,Standard
JKT-6338,17,Male,73,68,82,Standard
JKT-8967,15,Male,90,51,3,Standard
JKT-1444,17,Male,11,27,46,Standard
JKT-3864,15,Male,26,63,54,Standard
JKT-5630,17,Male,19,87,47,Standard
JKT-8155,16,Male,67,68,32,Standard
JKT-7246,16,Female,41,34,38,Free/Reduced
JKT-9954,15,Male,47,9,20,Free/Reduced
JKT-6925,16,Male,47,63,72,Standard
JKT-7252,15,Male,55,0,50,Standard
JKT-5370,16,Male,19,38,24,Free/Reduced
JKT-9529,17,Male,1,20,67,Standard
JKT-6808,18,Male,12,31,61,Standard
JKT-1223,16,Female,97,65,46,Standard
JKT-3376,16,Male,73,30,33,Standard
JKT-2225,17,Male,95,45,34,Free/Reduced
