,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
6572,45,admin.,divorced,basic.9y,no,yes,yes,telephone,aug,tue,8.0,1,999,0,nonexistent,no
6573,56,management,married,university.degree,no,no,yes,telephone,may,wed,171.0,1,999,0,nonexistent,no
6574,59,retired,married,basic.4y,no,no,no,cellular,aug,mon,357.0,3,999,0,nonexistent,no
6575,25,services,single,high.school,no,yes,no,cellular,jul,fri,172.0,2,999,0,nonexistent,no
6576,57,admin.,divorced,university.degree,no,yes,yes,cellular,nov,thu,1154.0,1,999,0,nonexistent,yes
6577,52,blue-collar,married,basic.6y,no,yes,no,cellular,aug,fri,100.0,1,999,0,nonexistent,no
6578,29,admin.,married,high.school,no,yes,yes,cellular,nov,mon,58.0,1,999,1,failure,no
6579,33,admin.,married,high.school,no,no,no,cellular,aug,fri,207.0,3,15,1,success,yes
6580,35,technician,married,professional.course,no,no,no,cellular,aug,thu,72.0,2,999,0,nonexistent,no
6581,36,management,married,university.degree,no,yes,no,telephone,may,mon,165.0,1,999,0,nonexistent,no
6582,30,blue-collar,married,basic.9y,no,yes,no,cellular,jul,fri,1294.0,2,999,0,nonexistent,yes
6583,47,unemployed,married,professional.course,no,yes,no,cellular,nov,wed,248.0,1,999,0,nonexistent,no
6584,57,admin.,divorced,university.degree,unknown,no,yes,cellular,nov,fri,48.0,1,999,0,nonexistent,no
6585,55,technician,married,university.degree,no,yes,yes,cellular,may,thu,895.0,2,999,1,failure,yes
6586,56,retired,single,professional.course,unknown,yes,no,cellular,jul,fri,161.0,4,999,0,nonexistent,no
6587,30,blue-collar,single,basic.9y,no,yes,yes,cellular,jul,mon,52.0,6,999,0,nonexistent,no
6588,60,admin.,married,unknown,no,yes,no,cellular,oct,wed,290.0,1,999,1,failure,yes
6589,32,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,144.0,2,999,1,failure,no
6590,51,housemaid,married,unknown,no,yes,yes,cellular,apr,thu,132.0,2,999,0,nonexistent,no
6591,52,housemaid,married,basic.4y,no,no,no,cellular,jul,fri,479.0,2,999,0,nonexistent,no
6592,37,technician,single,university.degree,no,no,no,cellular,apr,mon,190.0,1,999,0,nonexistent,no
6593,32,blue-collar,married,basic.9y,no,yes,no,telephone,jun,mon,39.0,1,999,0,nonexistent,no
6594,35,technician,married,professional.course,no,no,no,telephone,jun,mon,200.0,3,999,0,nonexistent,no
6595,33,services,married,basic.9y,unknown,yes,no,cellular,jul,wed,133.0,2,999,0,nonexistent,no
6596,42,services,married,university.degree,no,no,no,cellular,dec,wed,179.0,1,6,1,success,yes
6597,30,admin.,single,high.school,no,no,no,cellular,aug,fri,72.0,1,999,0,nonexistent,no
6598,29,admin.,single,high.school,no,yes,no,telephone,may,wed,143.0,2,999,0,nonexistent,no
6599,42,services,married,high.school,no,no,no,telephone,jun,mon,276.0,2,999,0,nonexistent,no
6600,32,technician,married,university.degree,no,no,yes,cellular,nov,thu,382.0,2,999,0,nonexistent,no
6601,28,admin.,single,high.school,no,yes,no,cellular,jul,thu,270.0,2,999,0,nonexistent,no
6602,27,technician,single,basic.9y,no,yes,no,cellular,apr,wed,88.0,3,999,0,nonexistent,no
6603,38,unknown,married,unknown,unknown,no,no,telephone,may,mon,362.0,4,999,0,nonexistent,no
6604,49,admin.,married,university.degree,unknown,no,no,cellular,aug,thu,54.0,2,999,0,nonexistent,no
6605,46,unemployed,single,university.degree,no,no,no,cellular,mar,tue,263.0,1,10,2,success,yes
6606,38,blue-collar,divorced,basic.9y,no,no,yes,cellular,jul,fri,706.0,2,999,0,nonexistent,no
6607,36,technician,single,professional.course,no,yes,no,cellular,nov,tue,216.0,1,999,0,nonexistent,no
6608,25,services,single,basic.9y,no,yes,no,cellular,jul,wed,197.0,1,999,0,nonexistent,no
6609,35,admin.,married,high.school,unknown,no,no,telephone,may,mon,66.0,4,999,0,nonexistent,no
6610,48,admin.,married,university.degree,no,no,no,cellular,nov,wed,128.0,7,999,0,nonexistent,no
6611,45,blue-collar,married,basic.4y,no,no,no,cellular,may,tue,77.0,1,999,1,failure,no
6612,30,services,single,high.school,unknown,yes,no,cellular,may,fri,55.0,2,999,1,failure,no
6613,44,blue-collar,married,unknown,unknown,yes,no,telephone,may,tue,336.0,3,999,0,nonexistent,no
6614,30,blue-collar,single,high.school,no,yes,no,telephone,may,thu,399.0,1,999,0,nonexistent,no
6615,51,admin.,married,high.school,no,no,yes,cellular,oct,thu,181.0,2,999,1,failure,no
6616,41,services,married,high.school,no,no,no,telephone,may,tue,177.0,2,999,0,nonexistent,no
6617,49,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,thu,67.0,3,999,0,nonexistent,no
6618,37,admin.,married,high.school,no,yes,yes,telephone,jul,wed,1089.0,2,999,0,nonexistent,yes
6619,50,admin.,married,high.school,no,no,no,cellular,aug,mon,67.0,6,999,0,nonexistent,no
6620,42,blue-collar,married,basic.4y,no,yes,no,cellular,jul,mon,227.0,6,999,0,nonexistent,no
6621,37,admin.,married,university.degree,unknown,yes,no,cellular,jul,mon,110.0,5,999,0,nonexistent,no
6622,49,admin.,divorced,basic.9y,no,yes,no,cellular,jul,wed,70.0,1,999,0,nonexistent,no
6623,54,admin.,married,high.school,no,yes,yes,telephone,may,thu,171.0,2,999,0,nonexistent,no
6624,40,services,divorced,basic.6y,no,no,yes,telephone,jun,fri,386.0,1,999,0,nonexistent,no
6625,35,services,married,basic.9y,no,yes,no,cellular,may,wed,523.0,2,999,1,failure,no
6626,45,unemployed,married,basic.6y,unknown,no,no,telephone,may,mon,265.0,1,999,0,nonexistent,no
6627,35,admin.,single,university.degree,no,yes,no,cellular,aug,tue,448.0,1,999,0,nonexistent,no
6628,50,services,divorced,basic.4y,unknown,unknown,unknown,telephone,may,fri,225.0,1,999,0,nonexistent,no
6629,28,admin.,married,high.school,no,no,no,cellular,jul,thu,964.0,1,999,0,nonexistent,no
6630,32,blue-collar,married,professional.course,unknown,yes,no,telephone,may,tue,128.0,1,999,0,nonexistent,no
6631,31,blue-collar,married,basic.9y,no,unknown,unknown,telephone,may,mon,73.0,1,999,0,nonexistent,no
6632,47,housemaid,married,basic.4y,no,yes,yes,telephone,jun,mon,106.0,2,999,0,nonexistent,no
6633,31,admin.,married,university.degree,no,no,no,cellular,aug,thu,366.0,1,999,0,nonexistent,no
6634,35,management,married,university.degree,no,no,yes,telephone,aug,mon,67.0,5,999,0,nonexistent,no
6635,30,technician,married,university.degree,no,yes,no,cellular,may,thu,46.0,3,999,0,nonexistent,no
6636,36,services,married,high.school,no,no,no,telephone,jun,fri,100.0,2,999,0,nonexistent,no
6637,44,services,divorced,high.school,no,yes,yes,cellular,jul,mon,1169.0,1,999,0,nonexistent,yes
6638,32,admin.,divorced,high.school,no,no,yes,telephone,may,thu,15.0,1,999,0,nonexistent,no
6639,37,entrepreneur,married,university.degree,no,yes,no,cellular,jun,tue,108.0,1,999,0,nonexistent,no
6640,43,admin.,married,high.school,no,no,yes,cellular,jul,mon,551.0,3,999,0,nonexistent,yes
6641,57,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,wed,125.0,1,999,0,nonexistent,no
6642,53,technician,married,high.school,no,no,no,telephone,may,fri,269.0,2,999,0,nonexistent,no
6643,50,admin.,divorced,high.school,no,no,no,cellular,aug,tue,664.0,9,999,0,nonexistent,yes
6644,32,blue-collar,married,basic.4y,no,no,no,cellular,apr,thu,772.0,2,999,1,failure,no
6645,24,student,single,unknown,no,yes,yes,cellular,aug,fri,744.0,1,3,2,success,yes
6646,28,blue-collar,single,basic.9y,no,no,no,telephone,jul,thu,610.0,2,999,0,nonexistent,no
6647,36,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,499.0,3,999,0,nonexistent,no
6648,31,student,single,university.degree,no,yes,no,cellular,jul,thu,277.0,1,999,0,nonexistent,no
6649,53,technician,married,professional.course,no,yes,no,cellular,aug,thu,100.0,1,999,1,failure,no
6650,53,self-employed,married,university.degree,unknown,yes,no,cellular,aug,mon,693.0,6,999,0,nonexistent,no
6651,39,blue-collar,married,high.school,no,yes,no,telephone,may,mon,356.0,2,999,0,nonexistent,no
6652,32,technician,married,professional.course,no,yes,no,cellular,aug,thu,183.0,7,999,0,nonexistent,no
6653,37,services,married,basic.9y,no,no,yes,cellular,may,thu,447.0,2,999,1,failure,no
6654,35,blue-collar,married,high.school,unknown,yes,yes,telephone,jul,mon,281.0,3,999,0,nonexistent,no
6655,31,admin.,single,university.degree,no,no,yes,telephone,may,thu,515.0,3,999,0,nonexistent,no
6656,34,blue-collar,married,basic.9y,unknown,no,yes,cellular,nov,wed,104.0,3,999,0,nonexistent,no
6657,41,admin.,divorced,university.degree,unknown,no,no,cellular,aug,thu,120.0,2,999,0,nonexistent,no
6658,54,entrepreneur,married,professional.course,no,yes,yes,cellular,nov,tue,134.0,1,999,0,nonexistent,no
6659,36,blue-collar,married,basic.9y,no,no,no,cellular,jun,mon,86.0,1,999,0,nonexistent,no
6660,38,technician,married,professional.course,no,no,no,cellular,nov,mon,113.0,1,999,0,nonexistent,no
6661,41,technician,married,professional.course,unknown,yes,no,telephone,may,thu,768.0,4,999,0,nonexistent,no
6662,30,blue-collar,single,basic.9y,no,no,yes,cellular,jul,mon,985.0,11,999,0,nonexistent,yes
6663,27,admin.,married,university.degree,no,yes,no,cellular,jun,mon,262.0,3,999,0,nonexistent,no
6664,28,admin.,single,university.degree,no,yes,no,cellular,apr,thu,249.0,1,999,0,nonexistent,no
6665,52,services,divorced,basic.4y,unknown,yes,yes,cellular,nov,fri,23.0,8,999,0,nonexistent,no
6666,46,blue-collar,married,unknown,no,yes,no,telephone,may,mon,299.0,1,999,0,nonexistent,no
6667,39,admin.,single,university.degree,unknown,yes,no,cellular,apr,mon,372.0,2,999,0,nonexistent,no
6668,31,admin.,married,basic.9y,no,no,no,cellular,nov,wed,205.0,1,999,0,nonexistent,no
6669,46,blue-collar,single,basic.4y,unknown,no,no,cellular,nov,wed,584.0,1,999,1,failure,no
6670,57,services,married,high.school,no,yes,yes,cellular,may,mon,473.0,3,999,0,nonexistent,yes
6671,37,technician,single,basic.9y,unknown,no,no,telephone,may,tue,83.0,1,999,0,nonexistent,no
6672,35,services,married,high.school,no,yes,no,cellular,may,thu,117.0,3,999,1,failure,no
6673,33,blue-collar,married,basic.6y,no,yes,no,telephone,may,wed,134.0,1,999,0,nonexistent,no
6674,28,technician,single,university.degree,no,yes,no,cellular,jul,tue,175.0,5,999,0,nonexistent,no
6675,34,housemaid,married,high.school,unknown,yes,no,cellular,may,fri,106.0,1,999,1,failure,no
6676,36,management,married,university.degree,no,yes,yes,cellular,mar,thu,94.0,1,999,0,nonexistent,no
6677,43,admin.,divorced,high.school,no,no,no,telephone,may,mon,311.0,2,999,0,nonexistent,no
6678,55,technician,married,professional.course,no,no,yes,cellular,may,fri,543.0,3,999,1,failure,no
6679,30,admin.,divorced,high.school,no,no,no,cellular,nov,wed,59.0,2,999,1,failure,no
6680,31,admin.,single,university.degree,no,yes,no,cellular,may,wed,157.0,1,999,1,failure,no
6681,45,admin.,single,high.school,no,yes,no,cellular,may,tue,305.0,2,999,0,nonexistent,no
6682,37,,single,university.degree,no,yes,no,cellular,jul,wed,158.0,1,999,0,nonexistent,no
6683,24,services,single,high.school,no,no,no,cellular,jul,thu,360.0,2,999,0,nonexistent,no
6684,31,entrepreneur,married,university.degree,no,yes,no,cellular,aug,fri,138.0,1,999,0,nonexistent,no
6685,50,technician,married,high.school,no,no,no,cellular,dec,mon,620.0,3,999,0,nonexistent,yes
6686,29,technician,married,university.degree,no,yes,no,telephone,aug,thu,137.0,1,999,0,nonexistent,no
6687,53,entrepreneur,married,basic.6y,no,yes,no,telephone,nov,fri,228.0,6,999,0,nonexistent,no
6688,32,blue-collar,married,basic.4y,no,yes,no,cellular,may,fri,906.0,5,999,0,nonexistent,no
6689,29,admin.,single,high.school,no,yes,no,telephone,may,mon,115.0,1,999,0,nonexistent,no
6690,30,services,married,high.school,no,yes,no,cellular,may,tue,93.0,1,999,0,nonexistent,no
6691,44,blue-collar,married,basic.4y,no,yes,yes,cellular,may,wed,94.0,1,999,0,nonexistent,no
6692,46,blue-collar,married,basic.4y,no,yes,no,cellular,aug,mon,626.0,2,999,0,nonexistent,yes
6693,58,retired,divorced,professional.course,unknown,no,no,telephone,jun,mon,210.0,2,999,0,nonexistent,no
6694,55,housemaid,divorced,unknown,unknown,yes,no,cellular,jul,thu,80.0,5,999,0,nonexistent,no
6695,35,services,married,basic.9y,no,no,yes,telephone,jun,thu,98.0,1,999,0,nonexistent,no
6696,33,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,tue,408.0,2,999,1,failure,no
6697,32,technician,single,university.degree,no,unknown,unknown,cellular,nov,thu,26.0,1,999,1,failure,no
6698,28,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,225.0,1,999,1,failure,no
6699,31,technician,single,unknown,unknown,yes,no,cellular,nov,thu,276.0,1,999,0,nonexistent,no
6700,34,admin.,single,basic.6y,no,no,no,cellular,apr,mon,28.0,5,999,0,nonexistent,no
6701,44,admin.,divorced,university.degree,no,no,no,telephone,apr,thu,74.0,3,999,0,nonexistent,no
6702,53,retired,divorced,basic.4y,no,no,no,telephone,may,mon,460.0,1,999,0,nonexistent,no
6703,31,entrepreneur,single,university.degree,unknown,no,no,telephone,jun,fri,22.0,12,999,0,nonexistent,no
6704,29,blue-collar,single,unknown,no,no,no,telephone,may,fri,299.0,2,999,0,nonexistent,no
6705,28,admin.,married,university.degree,no,yes,yes,cellular,sep,mon,589.0,3,999,1,failure,no
6706,31,housemaid,single,university.degree,no,yes,no,cellular,aug,tue,348.0,1,999,0,nonexistent,no
6707,39,entrepreneur,married,basic.6y,unknown,no,no,telephone,may,mon,66.0,3,999,0,nonexistent,no
6708,54,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,505.0,2,999,0,nonexistent,no
6709,27,blue-collar,single,basic.9y,no,no,no,cellular,nov,tue,217.0,1,999,2,failure,yes
6710,38,technician,married,university.degree,no,no,no,cellular,mar,tue,59.0,1,999,0,nonexistent,no
6711,42,entrepreneur,married,university.degree,no,yes,no,cellular,jul,tue,578.0,1,999,0,nonexistent,no
6712,33,admin.,married,basic.9y,no,yes,no,cellular,may,tue,118.0,2,999,1,failure,no
6713,54,management,married,unknown,no,yes,no,cellular,jul,thu,154.0,1,999,1,failure,no
6714,42,management,married,university.degree,no,yes,no,telephone,aug,wed,220.0,11,999,0,nonexistent,no
6715,26,technician,single,university.degree,no,yes,no,cellular,oct,thu,152.0,1,999,0,nonexistent,no
6716,50,entrepreneur,married,university.degree,no,yes,no,cellular,may,tue,191.0,3,999,0,nonexistent,no
6717,37,services,married,basic.9y,no,yes,no,cellular,apr,wed,103.0,2,999,0,nonexistent,no
6718,35,entrepreneur,married,high.school,no,no,no,cellular,sep,tue,91.0,2,999,0,nonexistent,no
6719,54,technician,married,university.degree,unknown,no,no,telephone,jun,thu,322.0,2,999,0,nonexistent,no
6720,30,admin.,married,university.degree,no,no,no,telephone,jun,fri,75.0,1,999,0,nonexistent,no
6721,25,admin.,single,university.degree,no,no,no,cellular,may,wed,101.0,1,999,0,nonexistent,no
6722,36,admin.,divorced,high.school,no,no,yes,cellular,aug,fri,263.0,1,999,0,nonexistent,no
6723,45,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,mon,282.0,2,999,0,nonexistent,no
6724,28,student,single,unknown,no,yes,no,telephone,aug,fri,268.0,3,999,0,nonexistent,no
6725,48,services,married,high.school,no,yes,no,cellular,nov,tue,835.0,1,999,0,nonexistent,no
6726,46,admin.,single,university.degree,no,no,yes,cellular,may,mon,11.0,6,999,0,nonexistent,no
6727,48,unemployed,married,professional.course,no,no,no,cellular,may,wed,317.0,1,6,3,success,yes
6728,40,entrepreneur,married,basic.9y,no,no,no,telephone,jun,thu,331.0,1,999,0,nonexistent,no
6729,34,services,married,high.school,no,no,no,cellular,may,wed,71.0,3,999,0,nonexistent,no
6730,27,housemaid,married,high.school,no,yes,no,cellular,mar,fri,101.0,12,999,0,nonexistent,no
6731,27,admin.,single,university.degree,no,no,no,cellular,aug,tue,249.0,1,999,0,nonexistent,yes
6732,32,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,180.0,2,999,0,nonexistent,no
6733,35,admin.,married,university.degree,no,no,no,telephone,may,tue,127.0,8,999,0,nonexistent,no
6734,60,retired,married,university.degree,unknown,yes,no,telephone,may,fri,576.0,1,999,0,nonexistent,no
6735,30,admin.,married,university.degree,no,no,no,cellular,jul,fri,438.0,2,999,0,nonexistent,yes
6736,42,admin.,married,university.degree,unknown,no,no,telephone,may,tue,42.0,4,999,0,nonexistent,no
6737,44,admin.,married,university.degree,no,yes,no,cellular,jul,thu,947.0,6,999,0,nonexistent,no
6738,47,management,divorced,university.degree,no,no,yes,telephone,jun,mon,302.0,1,999,0,nonexistent,no
6739,50,technician,married,professional.course,no,unknown,unknown,cellular,oct,fri,447.0,1,8,2,failure,yes
6740,45,management,single,basic.9y,no,yes,no,telephone,jun,thu,69.0,1,999,0,nonexistent,no
6741,62,admin.,married,high.school,no,no,no,cellular,oct,tue,318.0,1,4,3,success,yes
6742,32,blue-collar,married,basic.9y,no,unknown,unknown,telephone,may,thu,276.0,4,999,0,nonexistent,no
6743,50,admin.,married,high.school,no,yes,no,cellular,may,wed,333.0,1,999,2,failure,no
6744,54,technician,married,professional.course,no,no,no,cellular,sep,mon,99.0,1,999,0,nonexistent,no
6745,36,admin.,married,high.school,no,yes,no,telephone,jun,wed,159.0,1,999,0,nonexistent,no
6746,45,blue-collar,divorced,basic.4y,no,no,no,telephone,may,tue,78.0,2,999,0,nonexistent,no
6747,39,blue-collar,married,basic.9y,no,yes,no,cellular,sep,fri,293.0,1,3,1,success,yes
6748,58,blue-collar,married,basic.9y,no,no,no,cellular,nov,tue,64.0,1,999,1,failure,no
6749,33,blue-collar,married,basic.9y,no,yes,yes,cellular,may,mon,70.0,1,999,0,nonexistent,no
6750,32,management,single,university.degree,no,yes,no,cellular,mar,mon,75.0,2,999,0,nonexistent,no
6751,55,technician,married,professional.course,unknown,no,no,telephone,jul,mon,89.0,13,999,0,nonexistent,no
6752,54,services,married,unknown,no,no,no,telephone,may,fri,270.0,1,999,0,nonexistent,no
6753,27,unemployed,single,university.degree,no,yes,no,cellular,mar,mon,269.0,1,999,0,nonexistent,no
6754,40,blue-collar,married,unknown,unknown,no,no,telephone,jun,fri,22.0,8,999,0,nonexistent,no
6755,34,blue-collar,married,high.school,no,yes,no,cellular,apr,mon,143.0,1,999,1,failure,no
6756,50,technician,married,professional.course,no,yes,no,telephone,may,thu,275.0,1,999,0,nonexistent,no
6757,31,technician,single,unknown,no,unknown,unknown,cellular,jul,fri,177.0,3,999,0,nonexistent,no
6758,27,admin.,married,high.school,no,yes,yes,cellular,may,thu,201.0,1,999,0,nonexistent,no
6759,45,unknown,married,unknown,unknown,no,no,telephone,may,mon,139.0,6,999,0,nonexistent,no
6760,45,technician,married,professional.course,unknown,yes,no,cellular,aug,tue,183.0,1,999,0,nonexistent,no
6761,33,technician,single,professional.course,no,no,no,cellular,aug,mon,266.0,2,999,0,nonexistent,no
6762,50,management,married,university.degree,unknown,yes,no,cellular,aug,mon,734.0,2,999,0,nonexistent,yes
6763,29,admin.,single,professional.course,no,no,no,telephone,nov,fri,346.0,4,999,1,failure,no
6764,27,student,single,high.school,no,no,no,telephone,oct,tue,5.0,1,999,0,nonexistent,no
6765,31,admin.,single,university.degree,no,yes,no,cellular,aug,fri,961.0,2,999,0,nonexistent,no
6766,31,admin.,married,high.school,no,no,no,cellular,jul,thu,293.0,1,999,0,nonexistent,no
6767,39,technician,single,university.degree,no,yes,no,cellular,may,mon,612.0,1,999,0,nonexistent,yes
